bo3_id,players,winner,score,replay_urls,maps,total_duration_min,time_span_hours,description
Bo3_70,No_face vs Spadassin,Spadassin,3-0,"https://api.bar-rts.com/replays/1b57386846e0b780cd896b5915ef79cf,https://api.bar-rts.com/replays/668d38683a3995054b1a42ac26f3931a,https://api.bar-rts.com/replays/7eb438686940bca86992367db8e86240","Unknown, Unknown, Unknown",216,6.6,Bo3 70: No_face vs Spadassin - Spadassin wins 3-0 (216min)
Bo3_71,DerLetzteDrachen vs IronHeart,IronHeart,2-0,"https://api.bar-rts.com/replays/e68f6e68242de638579bf046ea8c54ca,https://api.bar-rts.com/replays/82996e680812c0e6e14ba8b90fb78ea7,https://api.bar-rts.com/replays/0ab46e6884d6e9a86c4a0e75931a002a","Unknown, Unknown, Unknown",215,2.6,Bo3 71: DerLetzteDrachen vs IronHeart - IronHeart wins 2-0 (215min)
Bo3_72,Dootfu vs itz_myrk,itz_myrk,2-1,"https://api.bar-rts.com/replays/9d665168f3311afb1efc3764a994c8d7,https://api.bar-rts.com/replays/726d5168a9302bde7efd6e2dd2db2a82,https://api.bar-rts.com/replays/c6a45268ebe36ab15aa1409321308b3e","Unknown, Unknown, Unknown",214,22.6,Bo3 72: Dootfu vs itz_myrk - itz_myrk wins 2-1 (214min)
Bo3_73,Bhoriss vs PhilD59x,Bhoriss,3-0,"https://api.bar-rts.com/replays/ae763c68d2d09045e15365c468f283f7,https://api.bar-rts.com/replays/e9943f68cd73f31086e3050cc9c5b840,https://api.bar-rts.com/replays/a62b4268840d1d75f690695259a01056","Unknown, Unknown, Unknown",214,103.9,Bo3 73: Bhoriss vs PhilD59x - Bhoriss wins 3-0 (214min)
Bo3_74,brownfinger vs floliverk,brownfinger,3-0,"https://api.bar-rts.com/replays/a32b3d68504320fa98eee238d6c2bd88,https://api.bar-rts.com/replays/66593d68d6f55bdb447f5bc94418924f,https://api.bar-rts.com/replays/29cc426881ea1b9f8f803a9d99d1c565","Unknown, Unknown, Unknown",214,102.4,Bo3 74: brownfinger vs floliverk - brownfinger wins 3-0 (214min)
Bo3_75,Lord_Nerzul vs Warstabs,Warstabs,1-1,"https://api.bar-rts.com/replays/3cdb3c68a53a0d920361c2991aee38c5,https://api.bar-rts.com/replays/44f33c68454729d97c4739d5880cc7eb,https://api.bar-rts.com/replays/88103d68e4c66f07f2d47dae961e284d","Unknown, Unknown, Unknown",213,3.8,Bo3 75: Lord_Nerzul vs Warstabs - Warstabs wins 1-1 (213min)
Bo3_76,Kob vs xMAYHEMx,Kob,2-1,"https://api.bar-rts.com/replays/d09c3e68fe5b264ba46416fffbae1214,https://api.bar-rts.com/replays/d2ab3f68ba2db4a5b17592fc8aabf8c7,https://api.bar-rts.com/replays/08c63f68309df75960d2e5772a8e7869","Unknown, Unknown, Unknown",212,21.1,Bo3 76: Kob vs xMAYHEMx - Kob wins 2-1 (212min)
Bo3_77,Gordonio vs iAmInHere,iAmInHere,2-1,"https://api.bar-rts.com/replays/90ab2368bbe6c2133d2386a28d41b745,https://api.bar-rts.com/replays/c5bb23680f9b805db9ccd492ecbad843,https://api.bar-rts.com/replays/970b296868db10d3b0ae7ac1f7a42137","Unknown, Unknown, Unknown",212,97.9,Bo3 77: Gordonio vs iAmInHere - iAmInHere wins 2-1 (212min)
Bo3_78,Alfranix951 vs Veld4,Veld4,2-0,"https://api.bar-rts.com/replays/1a8a65685a00c941b74d6b27d2a5c751,https://api.bar-rts.com/replays/c7e26568e07b8b0146d06fc8f0efa461,https://api.bar-rts.com/replays/921866686cbcaf8492d8a21205ff8e0d","Unknown, Unknown, Unknown",212,10.1,Bo3 78: Alfranix951 vs Veld4 - Veld4 wins 2-0 (212min)
Bo3_79,Kommandant vs MIrzaa,Kommandant,2-0,"https://api.bar-rts.com/replays/41235e68c3acf94ac20bebc6e16a1d23,https://api.bar-rts.com/replays/c0685e683951f74cf7d659854e3a1dee,https://api.bar-rts.com/replays/ef745e68829723a2d6fff5f778597770","Unknown, Unknown, Unknown",212,5.8,Bo3 79: Kommandant vs MIrzaa - Kommandant wins 2-0 (212min)
Bo3_80,IceBird vs S1rus,S1rus,2-1,"https://api.bar-rts.com/replays/960f6168b1225fbe62f28032e0d47dbc,https://api.bar-rts.com/replays/cb1b6168f40df537ab37a5a072a41d73,https://api.bar-rts.com/replays/b22c61686ef4f4d4c695cfe012961e56","Unknown, Unknown, Unknown",211,2.1,Bo3 80: IceBird vs S1rus - S1rus wins 2-1 (211min)
Bo3_81,DragonK1ng vs Nikolaj1712,Nikolaj1712,2-1,"https://api.bar-rts.com/replays/84d92a68f2983cf8d304d0d6cda0df6a,https://api.bar-rts.com/replays/b8f42a68ae2ae8a21e02faf1376b75d6,https://api.bar-rts.com/replays/e2362c68a6e9841ee694191df5b3e5a1","Unknown, Unknown, Unknown",208,24.8,Bo3 81: DragonK1ng vs Nikolaj1712 - Nikolaj1712 wins 2-1 (208min)
Bo3_82,scr267 vs warmech,scr267,2-0,"https://api.bar-rts.com/replays/4c3c166875560e9ea52569e01a52df40,https://api.bar-rts.com/replays/46561668bce6785753183ed5c1a7384b,https://api.bar-rts.com/replays/7e6d1668c76378faf1c198e01ddc74c1","Unknown, Unknown, Unknown",207,3.5,Bo3 82: scr267 vs warmech - scr267 wins 2-0 (207min)
Bo3_83,[royal]Limatropie vs [royal]Parsy,[royal]Limatropie,3-0,"https://api.bar-rts.com/replays/ca1f0c6884dac098f56a32bbf20268ff,https://api.bar-rts.com/replays/852c0c6803a7cf66745a3951427adbf8,https://api.bar-rts.com/replays/4aae0e6862e97dbdeda964abdb55e9a5","Unknown, Unknown, Unknown",207,46.5,Bo3 83: [royal]Limatropie vs [royal]Parsy - [royal]Limatropie wins 3-0 (207min)
Bo3_84,Kob vs xMAYHEMx,Kob,2-0,"https://api.bar-rts.com/replays/358546684ed39c4568fc61a63b834de5,https://api.bar-rts.com/replays/137d4b684469f65d19d40a271cb57694,https://api.bar-rts.com/replays/6fb64b683ed32e9cda1af01b06a39ab4","Unknown, Unknown, Unknown",203,94.5,Bo3 84: Kob vs xMAYHEMx - Kob wins 2-0 (203min)
Bo3_85,Kob vs xMAYHEMx,Kob,3-0,"https://api.bar-rts.com/replays/c4c03a684a2d00166079034478d326d0,https://api.bar-rts.com/replays/8cf23b68e7ad643a221ed7801fad45cd,https://api.bar-rts.com/replays/22fc3b68ddf29b9fee341603c9bb4aa1","Unknown, Unknown, Unknown",203,22.4,Bo3 85: Kob vs xMAYHEMx - Kob wins 3-0 (203min)
Bo3_86,DBS vs hamza1919raad,hamza1919raad,3-0,"https://api.bar-rts.com/replays/c8183a687625f580a73b67bd47512f85,https://api.bar-rts.com/replays/c6fd3b68a6ba6aac20ced3e386bc391a,https://api.bar-rts.com/replays/30443c68d9eabee7a119ffb87a643bbf","Unknown, Unknown, Unknown",202,39.5,Bo3 86: DBS vs hamza1919raad - hamza1919raad wins 3-0 (202min)
Bo3_87,Alfranix951 vs Veld4,Veld4,2-1,"https://api.bar-rts.com/replays/e8dc5e68bf3cb30f2714b88eb2d80c8c,https://api.bar-rts.com/replays/c488646862da7cf30ff31f9937d6a2cc,https://api.bar-rts.com/replays/9d8c64681d321b77824f6c71838a84a0","Unknown, Unknown, Unknown",201,103.5,Bo3 87: Alfranix951 vs Veld4 - Veld4 wins 2-1 (201min)
Bo3_88,Stargamer605 vs lolh2o,lolh2o,2-1,"https://api.bar-rts.com/replays/35b13d68a23ad17eebd6a783bea4e756,https://api.bar-rts.com/replays/108041689005c481ad67035e63313ce5,https://api.bar-rts.com/replays/75fe4168b3527c26425a21fd7a9eee20","Unknown, Unknown, Unknown",201,78.3,Bo3 88: Stargamer605 vs lolh2o - lolh2o wins 2-1 (201min)
Bo3_89,Ashe323 vs Everrow,Everrow,1-1,"https://api.bar-rts.com/replays/18d535685aaf0aa5eca6059aed3cbd77,https://api.bar-rts.com/replays/cae7356826cda9483fb81fb9dfd9c461,https://api.bar-rts.com/replays/d85c3668a453888d1ceb06843dcc64a1","Unknown, Unknown, Unknown",200,9.7,Bo3 89: Ashe323 vs Everrow - Everrow wins 1-1 (200min)
Bo3_90,Owlsoldier vs bondy999,bondy999,3-0,"https://api.bar-rts.com/replays/6bc5316892f51893c6bda073b2ac1b31,https://api.bar-rts.com/replays/65d931687be289bce67c80d070c5c217,https://api.bar-rts.com/replays/4ee3316836f65c2e4ec7317735d16ab3","Unknown, Unknown, Unknown",200,2.1,Bo3 90: Owlsoldier vs bondy999 - bondy999 wins 3-0 (200min)
Bo3_91,EGGMILKN vs That_Guy609,EGGMILKN,3-0,"https://api.bar-rts.com/replays/588d476894e0df897e60a22f3b1481b2,https://api.bar-rts.com/replays/e3a647681d289bd4d4ef09b32994ed26,https://api.bar-rts.com/replays/9ad748682ebef59690a6fd8d48745760","Unknown, Unknown, Unknown",198,23.5,Bo3 91: EGGMILKN vs That_Guy609 - EGGMILKN wins 3-0 (198min)
Bo3_92,Jazzyb vs NINJA_MONKEY,Jazzyb,3-0,"https://api.bar-rts.com/replays/7f0227687b4801acac9a08bbf922156e,https://api.bar-rts.com/replays/490b2868f82ef209de5f1d780cb3835e,https://api.bar-rts.com/replays/77002f68e5713eef0db5c10789cd3dc0","Unknown, Unknown, Unknown",195,145.5,Bo3 92: Jazzyb vs NINJA_MONKEY - Jazzyb wins 3-0 (195min)
Bo3_93,Kommandant vs MIrzaa,Kommandant,2-0,"https://api.bar-rts.com/replays/c0685e683951f74cf7d659854e3a1dee,https://api.bar-rts.com/replays/ef745e68829723a2d6fff5f778597770,https://api.bar-rts.com/replays/3e6b6268a81ce869c5d93c2fbcf03c05","Unknown, Unknown, Unknown",194,73.0,Bo3 93: Kommandant vs MIrzaa - Kommandant wins 2-0 (194min)
Bo3_94,Andreif vs donialex,Andreif,2-1,"https://api.bar-rts.com/replays/2144096858a6302d0d3571a10a2026ba,https://api.bar-rts.com/replays/9a610a685b636c61fbc2490259e3cc44,https://api.bar-rts.com/replays/3cf30b682d1faee4b78870fd1ba7e733","Unknown, Unknown, Unknown",194,48.9,Bo3 94: Andreif vs donialex - Andreif wins 2-1 (194min)
Bo3_95,KINTUS vs willdesbois3,willdesbois3,2-0,"https://api.bar-rts.com/replays/a17156681106cac6e3dfaf55a4a02f4b,https://api.bar-rts.com/replays/a8765668228ce37c6ba267e88a60626b,https://api.bar-rts.com/replays/a0e056684c516cad57cd8fd6814b5b15","Unknown, Unknown, Unknown",193,7.9,Bo3 95: KINTUS vs willdesbois3 - willdesbois3 wins 2-0 (193min)
Bo3_96,Alfranix951 vs Veld4,Veld4,3-0,"https://api.bar-rts.com/replays/e8ae5c6839f211618811b6a44c627a36,https://api.bar-rts.com/replays/00ee5c68d129dc69cfc1e864d9992a5a,https://api.bar-rts.com/replays/69845d680145ff7d1456b360a45fb970","Unknown, Unknown, Unknown",192,15.2,Bo3 96: Alfranix951 vs Veld4 - Veld4 wins 3-0 (192min)
Bo3_97,Khayxer vs Nyam_Bu_Ra,Khayxer,2-1,"https://api.bar-rts.com/replays/acb40c68e8e8bdf1689c3bb4bb87819c,https://api.bar-rts.com/replays/83bc0c686db6ff46336424324a1cd911,https://api.bar-rts.com/replays/70aa0f68646fecabb42958e23ffa770c","Unknown, Unknown, Unknown",190,53.9,Bo3 97: Khayxer vs Nyam_Bu_Ra - Khayxer wins 2-1 (190min)
Bo3_98,Kob vs xMAYHEMx,Kob,2-0,"https://api.bar-rts.com/replays/8cf23b68e7ad643a221ed7801fad45cd,https://api.bar-rts.com/replays/22fc3b68ddf29b9fee341603c9bb4aa1,https://api.bar-rts.com/replays/89423d68eab3fc728e687ab838054809","Unknown, Unknown, Unknown",190,23.9,Bo3 98: Kob vs xMAYHEMx - Kob wins 2-0 (190min)
Bo3_99,Anexreaper vs Tyrone7021,Tyrone7021,2-1,"https://api.bar-rts.com/replays/32a43d68cee61335e8b6b28bbf0402a9,https://api.bar-rts.com/replays/0dab3d6841bf30594e8e0ba3b62a6aa8,https://api.bar-rts.com/replays/4fbf3d68736f3443e3d3e4ff96464555","Unknown, Unknown, Unknown",190,1.9,Bo3 99: Anexreaper vs Tyrone7021 - Tyrone7021 wins 2-1 (190min)
Bo3_100,punkninja vs vastamper,punkninja,3-0,"https://api.bar-rts.com/replays/e16010685af561cc33ae006e0cd14e6d,https://api.bar-rts.com/replays/786f1068f5aba4d1d135462566c458b9,https://api.bar-rts.com/replays/20721068389609232dc42c56715d52a4","Unknown, Unknown, Unknown",189,1.2,Bo3 100: punkninja vs vastamper - punkninja wins 3-0 (189min)
Bo3_101,Albin180 vs FIFIK,Albin180,2-0,"https://api.bar-rts.com/replays/82045b68d73d977c1573f358247d98f3,https://api.bar-rts.com/replays/21055b6818b09c91927762d64f235ed4,https://api.bar-rts.com/replays/554c6068281f98ec99f4b161d61a6688","Unknown, Unknown, Unknown",189,96.1,Bo3 101: Albin180 vs FIFIK - Albin180 wins 2-0 (189min)
Bo3_102,AB1 vs Ramik74,AB1,3-0,"https://api.bar-rts.com/replays/c8265768901b31352a814d8e8d2f6e9c,https://api.bar-rts.com/replays/9d245b681b31ad48ca3b95d1aad5e88a,https://api.bar-rts.com/replays/f5355b6852fc5fc149cb6fb8f317fec0","Unknown, Unknown, Unknown",188,73.9,Bo3 102: AB1 vs Ramik74 - AB1 wins 3-0 (188min)
Bo3_103,3r_win vs Druider,3r_win,3-0,"https://api.bar-rts.com/replays/faf802684ef794dcb0c2372ca3e8d84e,https://api.bar-rts.com/replays/3e04036826b2ea9b6fceaf5617b567ae,https://api.bar-rts.com/replays/3c9807684125173cbc22c51d530f5a70","Unknown, Unknown, Unknown",186,84.1,Bo3 103: 3r_win vs Druider - 3r_win wins 3-0 (186min)
Bo3_104,carloh vs dballoons1,dballoons1,3-0,"https://api.bar-rts.com/replays/44cc3a6841253c5c1fe55a21c17f3d96,https://api.bar-rts.com/replays/8b9b3c6833b32b15b5078e496524c20b,https://api.bar-rts.com/replays/5b6843687f6abfdc4ee2731380b92d23","Unknown, Unknown, Unknown",186,156.7,Bo3 104: carloh vs dballoons1 - dballoons1 wins 3-0 (186min)
Bo3_105,NightPickles vs xxkyl3xx50,NightPickles,1-1,"https://api.bar-rts.com/replays/09d14c68dfd37fd3794d030137be1819,https://api.bar-rts.com/replays/f8344d6813a697912d71dac10d758da7,https://api.bar-rts.com/replays/93b14f68367630f089ee27202fa2c6ee","Unknown, Unknown, Unknown",186,52.4,Bo3 105: NightPickles vs xxkyl3xx50 - NightPickles wins 1-1 (186min)
Bo3_106,Prince_Asriel vs maly1,maly1,3-0,"https://api.bar-rts.com/replays/8e941168c81d51bff636105e2e1a8cd7,https://api.bar-rts.com/replays/24c01268ab80c1c1a64ac56b0198f4d4,https://api.bar-rts.com/replays/fbc6126826d4807d8b5b28540881e2cd","Unknown, Unknown, Unknown",185,21.8,Bo3 106: Prince_Asriel vs maly1 - maly1 wins 3-0 (185min)
Bo3_107,Legend1122 vs runforeal,Legend1122,2-1,"https://api.bar-rts.com/replays/af5a4568db5be772e7088e2663421145,https://api.bar-rts.com/replays/a4734568b1a56363d731526378741c1c,https://api.bar-rts.com/replays/767b4568572a8cd45960f1d5c8b61dff","Unknown, Unknown, Unknown",185,2.3,Bo3 107: Legend1122 vs runforeal - Legend1122 wins 2-1 (185min)
Bo3_108,Alfranix951 vs Veld4,Veld4,2-0,"https://api.bar-rts.com/replays/c7e26568e07b8b0146d06fc8f0efa461,https://api.bar-rts.com/replays/921866686cbcaf8492d8a21205ff8e0d,https://api.bar-rts.com/replays/791b6668a11043c64dc6ed38704bd9c1","Unknown, Unknown, Unknown",185,4.0,Bo3 108: Alfranix951 vs Veld4 - Veld4 wins 2-0 (185min)
Bo3_109,Alfranix951 vs Veld4,Veld4,2-1,"https://api.bar-rts.com/replays/00ee5c68d129dc69cfc1e864d9992a5a,https://api.bar-rts.com/replays/69845d680145ff7d1456b360a45fb970,https://api.bar-rts.com/replays/e8dc5e68bf3cb30f2714b88eb2d80c8c","Unknown, Unknown, Unknown",185,35.2,Bo3 109: Alfranix951 vs Veld4 - Veld4 wins 2-1 (185min)
Bo3_110,NightPickles vs xxkyl3xx50,NightPickles,1-1,"https://api.bar-rts.com/replays/52605668681484b37461b101d905a006,https://api.bar-rts.com/replays/9f6056683943693cff88826e4db63aea,https://api.bar-rts.com/replays/30c25768e53c404eb14e856716fa5311","Unknown, Unknown, Unknown",185,25.2,Bo3 110: NightPickles vs xxkyl3xx50 - NightPickles wins 1-1 (185min)
Bo3_111,EGGMILKN vs That_Guy609,EGGMILKN,3-0,"https://api.bar-rts.com/replays/2883476880686820e65805bbf2c4f770,https://api.bar-rts.com/replays/588d476894e0df897e60a22f3b1481b2,https://api.bar-rts.com/replays/e3a647681d289bd4d4ef09b32994ed26","Unknown, Unknown, Unknown",185,2.5,Bo3 111: EGGMILKN vs That_Guy609 - EGGMILKN wins 3-0 (185min)
Bo3_112,Kob vs xMAYHEMx,Kob,3-0,"https://api.bar-rts.com/replays/027e46686e320487dc72f6229fdd8bd6,https://api.bar-rts.com/replays/358546684ed39c4568fc61a63b834de5,https://api.bar-rts.com/replays/137d4b684469f65d19d40a271cb57694","Unknown, Unknown, Unknown",185,91.0,Bo3 112: Kob vs xMAYHEMx - Kob wins 3-0 (185min)
Bo3_113,AK_minionek vs neon212,neon212,2-1,"https://api.bar-rts.com/replays/3c236068bc95e804d1032e2ad8a73fd6,https://api.bar-rts.com/replays/5c476168ff36c5866457b1b4cab1826a,https://api.bar-rts.com/replays/7b6761681339193b8c3a97ddc50e997e","Unknown, Unknown, Unknown",184,23.1,Bo3 113: AK_minionek vs neon212 - neon212 wins 2-1 (184min)
Bo3_114,L3g1tSoka vs riscant,L3g1tSoka,2-1,"https://api.bar-rts.com/replays/c4d90268c34649de065aaf5d9860ad38,https://api.bar-rts.com/replays/4deb0268cb6d1266d28e756564244b66,https://api.bar-rts.com/replays/8af802688212dd9ca42bef7acb9b3747","Unknown, Unknown, Unknown",183,2.2,Bo3 114: L3g1tSoka vs riscant - L3g1tSoka wins 2-1 (183min)
Bo3_115,TwoInchTiger vs peterthegreat,peterthegreat,2-1,"https://api.bar-rts.com/replays/ac660d682f1e27aed6314f9746398a38,https://api.bar-rts.com/replays/df740d68c3e0eb4bffbd25949c742678,https://api.bar-rts.com/replays/d9810d68d03848c63feb832b669c9b9b","Unknown, Unknown, Unknown",183,1.9,Bo3 115: TwoInchTiger vs peterthegreat - peterthegreat wins 2-1 (183min)
Bo3_116,No_face vs Spadassin,Spadassin,3-0,"https://api.bar-rts.com/replays/0c48386805c9c22359335b2a7f341acd,https://api.bar-rts.com/replays/1b57386846e0b780cd896b5915ef79cf,https://api.bar-rts.com/replays/668d38683a3995054b1a42ac26f3931a","Unknown, Unknown, Unknown",183,4.9,Bo3 116: No_face vs Spadassin - Spadassin wins 3-0 (183min)
Bo3_117,KillerHonu vs eternalthepotato,eternalthepotato,3-0,"https://api.bar-rts.com/replays/4c0b6668de0d903ed17bebf80eb241a3,https://api.bar-rts.com/replays/445b67687a7a02341aeaa6331dd06670,https://api.bar-rts.com/replays/ac6667687653b88a7312ecaa0fa70f1a","Unknown, Unknown, Unknown",182,24.7,Bo3 117: KillerHonu vs eternalthepotato - eternalthepotato wins 3-0 (182min)
Bo3_118,KINTUS vs willdesbois3,willdesbois3,2-0,"https://api.bar-rts.com/replays/a8765668228ce37c6ba267e88a60626b,https://api.bar-rts.com/replays/a0e056684c516cad57cd8fd6814b5b15,https://api.bar-rts.com/replays/06f85e6893749704406b4e9886f4a303","Unknown, Unknown, Unknown",182,154.8,Bo3 118: KINTUS vs willdesbois3 - willdesbois3 wins 2-0 (182min)
Bo3_119,KINTUS vs willdesbois3,willdesbois3,2-0,"https://api.bar-rts.com/replays/f0f95e6839b3fc73bf3b3a77c43f44ad,https://api.bar-rts.com/replays/e7fa5f68d6467aee5b3095f8a8d2c581,https://api.bar-rts.com/replays/1d4961688b33a7b03d49b018759016e0","Unknown, Unknown, Unknown",182,42.0,Bo3 119: KINTUS vs willdesbois3 - willdesbois3 wins 2-0 (182min)
Bo3_120,burtik vs burtik2023,burtik,3-0,"https://api.bar-rts.com/replays/ae8233684fca9043f7578728820fe743,https://api.bar-rts.com/replays/67753768a44e29bc6e86c7bd2eddae4f,https://api.bar-rts.com/replays/65863768c25511adb1fdea778eac2a30","Unknown, Unknown, Unknown",182,73.1,Bo3 120: burtik vs burtik2023 - burtik wins 3-0 (182min)
Bo3_121,Legend1122 vs runforeal,Legend1122,2-1,"https://api.bar-rts.com/replays/0dde4368e4fcfd5197cb7a1f46164119,https://api.bar-rts.com/replays/c6fb4468b8109d562b346ca9cef970d5,https://api.bar-rts.com/replays/af5a4568db5be772e7088e2663421145","Unknown, Unknown, Unknown",181,27.1,Bo3 121: Legend1122 vs runforeal - Legend1122 wins 2-1 (181min)
Bo3_122,No_face vs Spadassin,Spadassin,3-0,"https://api.bar-rts.com/replays/09993968e3751747804f293bb3c0ebc8,https://api.bar-rts.com/replays/05a139686caf52d4a14e62730e2cd92c,https://api.bar-rts.com/replays/6faa3968e6ae8f6057789393b522af82","Unknown, Unknown, Unknown",181,1.2,Bo3 122: No_face vs Spadassin - Spadassin wins 3-0 (181min)
Bo3_123,theofriga vs yanis,yanis,2-1,"https://api.bar-rts.com/replays/2e565568929c8466774f49834200b62d,https://api.bar-rts.com/replays/0dbd566803a07a835d468e1ea43ccac2,https://api.bar-rts.com/replays/54cb56688fb68d9e8841342dbd9a53ed","Unknown, Unknown, Unknown",181,26.5,Bo3 123: theofriga vs yanis - yanis wins 2-1 (181min)
Bo3_124,L3g1tSoka vs riscant,L3g1tSoka,2-1,"https://api.bar-rts.com/replays/4deb0268cb6d1266d28e756564244b66,https://api.bar-rts.com/replays/8af802688212dd9ca42bef7acb9b3747,https://api.bar-rts.com/replays/a3c3076820cb92c452d35610aff63861","Unknown, Unknown, Unknown",180,88.2,Bo3 124: L3g1tSoka vs riscant - L3g1tSoka wins 2-1 (180min)
Bo3_125,ImminentCandescence vs MindUltra,ImminentCandescence,2-1,"https://api.bar-rts.com/replays/de016968d1ddac7e72ae7cd4e122530a,https://api.bar-rts.com/replays/6d07696829a539af8a502ce021b8c84d,https://api.bar-rts.com/replays/7c276d6847ed1454bf6328b7143444fb","Unknown, Unknown, Unknown",179,75.5,Bo3 125: ImminentCandescence vs MindUltra - ImminentCandescence wins 2-1 (179min)
Bo3_126,Myshowbro vs Reaper54,Myshowbro,2-1,"https://api.bar-rts.com/replays/864937689651fb35bca335b7bea0afc4,https://api.bar-rts.com/replays/eb583768f834231a527a4f40a02f1211,https://api.bar-rts.com/replays/c46737681fd6a026d3e0070c0b279007","Unknown, Unknown, Unknown",178,2.2,Bo3 126: Myshowbro vs Reaper54 - Myshowbro wins 2-1 (178min)
Bo3_127,AB1 vs Ramik74,AB1,3-0,"https://api.bar-rts.com/replays/9d245b681b31ad48ca3b95d1aad5e88a,https://api.bar-rts.com/replays/f5355b6852fc5fc149cb6fb8f317fec0,https://api.bar-rts.com/replays/03636068665e6851d67c122e28a6e360","Unknown, Unknown, Unknown",178,95.5,Bo3 127: AB1 vs Ramik74 - AB1 wins 3-0 (178min)
Bo3_128,Kob vs xMAYHEMx,Kob,2-0,"https://api.bar-rts.com/replays/22fc3b68ddf29b9fee341603c9bb4aa1,https://api.bar-rts.com/replays/89423d68eab3fc728e687ab838054809,https://api.bar-rts.com/replays/0f433d68fad4dba775eea569c7c3e400","Unknown, Unknown, Unknown",177,23.2,Bo3 128: Kob vs xMAYHEMx - Kob wins 2-0 (177min)
Bo3_129,OsRam vs trickytingu,OsRam,3-0,"https://api.bar-rts.com/replays/b0054f687e30a4177e90864556331bff,https://api.bar-rts.com/replays/475c50682b001c3592e3d58da4bede73,https://api.bar-rts.com/replays/b5725468a5dd6c12e47ba72c4f9a9d29","Unknown, Unknown, Unknown",177,98.8,Bo3 129: OsRam vs trickytingu - OsRam wins 3-0 (177min)
Bo3_130,OsRam vs trickytingu,OsRam,3-0,"https://api.bar-rts.com/replays/20034668a026447c0e09f6d6c7c5d0e6,https://api.bar-rts.com/replays/0eee46687c80dc5bd3a7deff6e1d74bf,https://api.bar-rts.com/replays/6ab3496803678472a8b6d18a834dcec4","Unknown, Unknown, Unknown",176,67.1,Bo3 130: OsRam vs trickytingu - OsRam wins 3-0 (176min)
Bo3_131,Ozymandias_v01 vs TRUMPBIDEN1776,TRUMPBIDEN1776,3-0,"https://api.bar-rts.com/replays/f81e5268111d32c9aa30949269927d1b,https://api.bar-rts.com/replays/6e2b5268a20a05fe21291c866451164e,https://api.bar-rts.com/replays/226557680a40b53046dc38c5e5513101","Unknown, Unknown, Unknown",175,96.0,Bo3 131: Ozymandias_v01 vs TRUMPBIDEN1776 - TRUMPBIDEN1776 wins 3-0 (175min)
Bo3_132,Solar_Shooter576 vs rgb5060,Solar_Shooter576,2-1,"https://api.bar-rts.com/replays/eaac1e68d1c5a7d227d96bf0b54e17f9,https://api.bar-rts.com/replays/a5ef22683351e9e6bc718b88dbba9549,https://api.bar-rts.com/replays/57f32268e2025bd5cdaf1b30256c4005","Unknown, Unknown, Unknown",175,77.8,Bo3 132: Solar_Shooter576 vs rgb5060 - Solar_Shooter576 wins 2-1 (175min)
Bo3_133,Brogle vs pickled_meepers,pickled_meepers,3-0,"https://api.bar-rts.com/replays/18584268b36b871ab3fb7db8da738d32,https://api.bar-rts.com/replays/a6b64368ce4676ed3126a63b3b829e55,https://api.bar-rts.com/replays/9bc143689405638b2fab1132038ee32e","Unknown, Unknown, Unknown",174,25.7,Bo3 133: Brogle vs pickled_meepers - pickled_meepers wins 3-0 (174min)
